comment_id,video_id,username,comment_text,digg_count,create_time,clean_text,video_context,llm_hate_speech,llm_confidence,llm_justification,batch_size_tested
7044857025456702210,7013362152782171419,Sen đá kaka,chơi kì vậy,1,1640258604,chơi kì vậy,,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện sự bất ngờ hoặc hài hước về một trò đùa, không có ý xúc phạm.",128.0
7036730670701871873,7013362152782171419,diemnguyen9307,trời dựu,1,1638366540,trời dựu,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7044577439640945410,7013362152782171419,G,nhưng nó thơm dễ ngủ thiệt 😅,1,1640193512,nhưng nó thơm dễ ngủ thiệt,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7044552656467477250,7013362152782171419,Đạt rose,Chào ae 😏,1,1640187738,chào ae,,NOT_HATE_SPEECH,1.0,Bình luận là một lời chào đơn thuần.,128.0
7037734262585639681,7013362152782171419,ebe tòy💔,ủa BVS ma 😂,0,1638600208,ủa bvs ma,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7044831063105012481,7013362152782171419,Hoàng Quân ✅,Quân Mua nỗi buồn 😊,0,1640252560,quân mua nỗi buồn,,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện sự than thở hoặc cảm xúc cá nhân, không có ý xúc phạm.",128.0
7039203154856231682,7013362152782171419,cuong2k9h,hehehehe😈😈😈,0,1638942211,hehehehe,,NOT_HATE_SPEECH,1.0,"Bình luận là tiếng cười, không có ý xúc phạm.",128.0
7044119964727067393,7013362152782171419,Mèo Thầy ông nội 🌚,ko nha,0,1640086994,ko nha,,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện sự không đồng tình một cách đơn giản, không có ý xúc phạm.",128.0
7042620054013330178,7013362152782171419,Yasuo hehe🥴,khẩu trang cotex,0,1639737767,khẩu trang cotex,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7039939231212503809,7013362152782171419,có ny thì đổi tên,khẩu trang mới à.mua ở đâu đấy,0,1639113592,khẩu trang mới à.mua ở đâu đấy,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7043403633341530881,7013362152782171419,Minh Ngáo,Cotex che mặt 😂😂😂,0,1639920208,cotex che mặt,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7044444577532494594,7013362152782171419,nt,vịt nè,0,1640162573,vịt nè,,NOT_HATE_SPEECH,0.8,"Bình luận trung lập, không có ý xúc phạm.",128.0
7040423300463919874,7040406003837373698,Đánh Giày,vợ tôi đẹp thực sự,6698,1639226298,vợ tôi đẹp thực sự,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7040473836986483457,7040406003837373698,duong,"Đừng khen xinh , thay vào đó hãy khen đẹp :))",3924,1639238063,"đừng khen xinh , thay vào đó hãy khen đẹp :))",🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,"Bình luận đưa ra một lời khuyên về cách khen ngợi, không có ý xúc phạm.",128.0
7040432551160595201,7040406003837373698,Trang giấy 📄,:)) xuất sắc,3584,1639228451,:)) xuất sắc,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7040532466511217409,7040406003837373698,Abeentoichoi,Không ổn rồi😳,401,1639251719,không ổn rồi,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,"Bình luận là một nhận xét mang tính biểu cảm, không có ý xúc phạm.",128.0
7041370540476465921,7040406003837373698,quynhanh,kiếp này làm con gái uổng ghê bao nhiêu gái đẹp đang chờ,136,1639446849,kiếp này làm con gái uổng ghê bao nhiêu gái đẹp đang chờ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.75,"Bình luận có thể được hiểu là một lời than thở hoặc đùa cợt tự ti về bản thân hoặc một nhận xét chung chung, không có ý xúc phạm cụ thể đến cá nhân hay nhóm xã hội khác.",128.0
7044770711470277377,7040406003837373698,𝐕𝐲𝐑𝐨𝐬𝐚🎙️🦋,Bé chụp app nào nhìn tự nhiên quá chỉ giúp chị được không? 😍,31,1640238509,bé chụp app nào nhìn tự nhiên quá chỉ giúp chị được không?,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Bình luận là một câu hỏi yêu cầu thông tin, không có ý xúc phạm.",128.0
7040643133712892674,7040406003837373698,Chiến Tổng 🌊,Nước mũi chảy từ bao giờ đấy nhỉ 😳😳,656,1639277484,nước mũi chảy từ bao giờ đấy nhỉ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,"Bình luận mang tính chất hài hước hoặc cường điệu hóa cảm xúc, không có ý xúc phạm.",128.0
7040408660320912129,7040406003837373698,Kênh FC Online,Con 13 pro max 256 gb của mình bị mờ hay sao ấy đoạn đầu nhìn chả rõ gì 🥺,136,1639222887,con 13 pro max 256 gb của mình bị mờ hay sao ấy đoạn đầu nhìn chả rõ gì,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,"Bình luận mang tính chất hài hước tự ti về chất lượng video hoặc thiết bị, không có ý xúc phạm.",128.0
7040407218638488321,7040406003837373698,greyy935,Đăng 2 video 1 lúc rồi kìa em😳,637,1639222554,đăng 2 video 1 lúc rồi kìa em,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,"Bình luận là một nhận xét về hành động đăng bài, không có ý xúc phạm.",128.0
7040452103055835905,7040406003837373698,Mee nè,Xinh vãi đạnnnn,1213,1639233004,xinh vãi đạnnnn,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7040639839821890306,7040406003837373698,Phan Thị Quỳnh Vân,Xinh xỉu 🥺,43,1639276723,xinh xỉu,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7040653603182723842,7040406003837373698,Hiếu Shyn,omeli lun,803,1639279925,omeli lun,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,"Bình luận là một biểu cảm cảm thán, không có ý xúc phạm.",128.0
7040602322506302209,7040406003837373698,dusk,ỏ chời ơiiiii xinhhh quáa <3,61,1639267994,ỏ chời ơiiiii xinhhh quáa <3,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
